id,name,category,desc,ticket,duration,lat,lng,rating,tags,stay_detail,gmaps_url,source
simpang-tigo-jaya,Simpang Tigo Jaya,Kuliner,,125000,83,-6.8914629,107.6043639,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Simpang%20Tigo%20Jaya%2C%20Bandung,osm
warteg-panorama,Warteg Panorama,Kuliner,,131000,83,-6.8650516,107.5942055,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warteg%20Panorama%2C%20Bandung,osm
saung-lauk,Saung Lauk,Kuliner,,95000,81,-6.818246,107.6194735,4.1,"['restaurant', 'indonesian', '+62_22_2787766']",,https://www.google.com/maps/search/?api=1&query=Saung%20Lauk%2C%20Bandung,osm
cafe-cimoney,Cafe Cimoney,Kuliner,,79000,93,-7.2155209,107.8993965,4.2,"['cafe', 'cimoney']",,https://www.google.com/maps/search/?api=1&query=Cafe%20Cimoney%2C%20Bandung,osm
rumah-makan-cibiuk,Rumah Makan Cibiuk,Kuliner,,63000,57,-6.9468855,107.6384563,4.6,"['restaurant', 'sunda']",,https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Cibiuk%2C%20Bandung,osm
chiba,Chiba,Kuliner,,98000,83,-6.9045335,107.5993145,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Chiba%2C%20Bandung,osm
kojo-onigiri,Kojo Onigiri,Kuliner,,68000,83,-6.971242,107.7609744,4.0,"['restaurant', 'japanese', 'http://kojoonigiri.com']",,https://www.google.com/maps/search/?api=1&query=Kojo%20Onigiri%2C%20Bandung,osm
eatboss,Eatboss,Kuliner,,123000,83,-6.9044343,107.597659,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Eatboss%2C%20Bandung,osm
warung-bu-eha,Warung Bu Eha,Kuliner,Favorite restaurant of Sukarno in Bandung,96000,75,-6.9084924,107.6225601,4.2,"['restaurant', 'favorite_restaurant_of_sukarno_in_bandung']",,https://www.google.com/maps/search/?api=1&query=Warung%20Bu%20Eha%2C%20Bandung,osm
batagor-kahuripan,Batagor Kahuripan,Kuliner,,82000,83,-6.9086216,107.6247886,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Batagor%20Kahuripan%2C%20Bandung,osm
restoran-sederhana-pasteur-masakan-padang,Restoran Sederhana Pasteur Masakan Padang,Kuliner,,104000,58,-6.8948961,107.5891041,4.3,"['restaurant', 'padang']",,https://www.google.com/maps/search/?api=1&query=Restoran%20Sederhana%20Pasteur%20Masakan%20Padang%2C%20Bandung,osm
warung-manado,Warung Manado,Kuliner,,70000,83,-6.9005394,107.6030518,4.7,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Manado%2C%20Bandung,osm
simpang-raya-bandung,Simpang Raya Bandung,Kuliner,,45000,83,-6.9227199,107.6077303,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Simpang%20Raya%20Bandung%2C%20Bandung,osm
kalpa-tree,Kalpa Tree,Kuliner,,66000,83,-6.8662192,107.609991,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kalpa%20Tree%2C%20Bandung,osm
kupansa,Kupansa,Kuliner,,34000,86,-7.1998568,107.8856731,3.9,"['cafe', 'regional']",,https://www.google.com/maps/search/?api=1&query=Kupansa%2C%20Bandung,osm
foodcourt,Foodcourt,Kuliner,,46000,86,-6.7677942,107.6217502,4.1,['food_court'],,https://www.google.com/maps/search/?api=1&query=Foodcourt%2C%20Bandung,osm
la-petite-corner,La petite corner,Kuliner,,43000,72,-6.9296717,107.6035086,4.0,"['cafe', 'tu-su_09:00-21:00', '+62_022_5207333']",,https://www.google.com/maps/search/?api=1&query=La%20petite%20corner%2C%20Bandung,osm
batagor-mie-baso,Batagor & mie baso,Kuliner,,108000,83,-6.9062762,107.590788,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Batagor%20%26%20mie%20baso%2C%20Bandung,osm
giggle-box,Giggle Box,Kuliner,,90000,83,-6.917202,107.608385,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Giggle%20Box%2C%20Bandung,osm
warung-c-mar,Warung C'mar,Kuliner,,143000,87,-6.9176115,107.6092962,4.4,"['restaurant', 'mo-su_10:00-22:00']",,https://www.google.com/maps/search/?api=1&query=Warung%20C%27mar%2C%20Bandung,osm
bakso-maran,Bakso Maran,Kuliner,,133000,83,-7.0163893,107.8814875,4.5,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bakso%20Maran%2C%20Bandung,osm
gerimis,Gerimis,Kuliner,,72000,83,-6.9661835,107.8108961,3.9,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Gerimis%2C%20Bandung,osm
ponjo,Ponjo,Kuliner,,102000,83,-7.012065,107.873956,4.5,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ponjo%2C%20Bandung,osm
kapulaga,Kapulaga,Kuliner,,61000,68,-6.887513,107.612487,4.0,"['restaurant', 'indonesian', 'wlan', 'mo-su_08:00-22:00', '+62_22_2506195', 'https://www.zomato.com/id/bandung/kapulaga-indonesian-bistro-dago']",,https://www.google.com/maps/search/?api=1&query=Kapulaga%2C%20Bandung,osm
food-court,Food Court,Kuliner,,145000,83,-6.83078,107.6548715,3.9,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Food%20Court%2C%20Bandung,osm
kedai-pachay,Kedai Pachay,Kuliner,,113000,83,-6.9045127,107.6755431,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kedai%20Pachay%2C%20Bandung,osm
sopo-nyono,Sopo Nyono,Kuliner,,45000,86,-6.8830152,107.6112306,4.4,['food_court'],,https://www.google.com/maps/search/?api=1&query=Sopo%20Nyono%2C%20Bandung,osm
warnet-nur,Warnet Nur,Kuliner,,45000,63,-6.9165534,107.5889526,4.7,"['cafe', 'yes']",,https://www.google.com/maps/search/?api=1&query=Warnet%20Nur%2C%20Bandung,osm
dalaraos,Dalaraos,Kuliner,,66000,71,-6.8844734,107.6063465,3.9,"['restaurant', 'regional']",,https://www.google.com/maps/search/?api=1&query=Dalaraos%2C%20Bandung,osm
kopi-siologi,Kopi Siologi,Kuliner,,54000,78,-6.8868433,107.6266658,4.3,['cafe'],,https://www.google.com/maps/search/?api=1&query=Kopi%20Siologi%2C%20Bandung,osm
joglo-abah,Joglo Abah,Kuliner,,94000,83,-7.1632699,107.8977753,4.5,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Joglo%20Abah%2C%20Bandung,osm
asep-stroberi,Asep Stroberi,Kuliner,,105000,83,-7.1001828,107.8984831,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Asep%20Stroberi%2C%20Bandung,osm
sha-waregna,Sha-Waregna,Kuliner,,123000,83,-6.8780483,107.5922348,4.6,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sha-Waregna%2C%20Bandung,osm
kebon-awi,Kebon Awi,Kuliner,,78000,78,-6.8615968,107.6321809,4.4,['cafe'],,https://www.google.com/maps/search/?api=1&query=Kebon%20Awi%2C%20Bandung,osm
fashion-pasta,Fashion Pasta,Kuliner,,47000,78,-6.8586541,107.6373118,4.1,['cafe'],,https://www.google.com/maps/search/?api=1&query=Fashion%20Pasta%2C%20Bandung,osm
warung-taru,Warung Taru,Kuliner,,35000,78,-6.8657012,107.6213081,4.4,['cafe'],,https://www.google.com/maps/search/?api=1&query=Warung%20Taru%2C%20Bandung,osm
kantin-raihan,Kantin Raihan,Kuliner,,42000,83,-6.9432469,107.7540622,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kantin%20Raihan%2C%20Bandung,osm
warung-mang-egi,Warung mang Egi,Kuliner,,88000,83,-6.9424346,107.7550461,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20mang%20Egi%2C%20Bandung,osm
sate-maranggi-ariz-panyawungan,Sate Maranggi Ariz Panyawungan,Kuliner,,73000,83,-6.9504623,107.7514167,3.9,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sate%20Maranggi%20Ariz%20Panyawungan%2C%20Bandung,osm
nasi-goreng-lugina,Nasi Goreng Lugina,Kuliner,,101000,83,-6.9520881,107.7498939,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Nasi%20Goreng%20Lugina%2C%20Bandung,osm
kedai-makmoer,Kedai Makmoer,Kuliner,,36000,78,-6.9059425,107.6191508,4.2,"['cafe', 'yes', 'yes', 'yes', 'yes', 'kiosk', 'only', 'yes']",,https://www.google.com/maps/search/?api=1&query=Kedai%20Makmoer%2C%20Bandung,osm
robakus-roti-bakar-kukus,ROBAKUS Roti Bakar Kukus,Kuliner,,62000,83,-6.8886687,107.6189787,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=ROBAKUS%20Roti%20Bakar%20Kukus%2C%20Bandung,osm
roti-o,Roti'O,Kuliner,,68000,90,-6.9145711,107.6021311,4.1,"['no', 'restaurant', ""roti'o"", 'q124354233', 'bread', 'only', 'bakery']",,https://www.google.com/maps/search/?api=1&query=Roti%27O%2C%20Bandung,osm
kantin-tong-tong,Kantin Tong Tong,Kuliner,,137000,83,-6.8808327,107.5819186,3.9,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kantin%20Tong%20Tong%2C%20Bandung,osm
talago-biru,Talago Biru,Kuliner,,108000,83,-6.9040399,107.6664854,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Talago%20Biru%2C%20Bandung,osm
jingga,Jingga,Kuliner,,61000,83,-6.9029451,107.6655565,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Jingga%2C%20Bandung,osm
indonesian-yummy-street-food,Indonesian yummy street food,Kuliner,,104000,83,-6.9226022,107.6119813,4.5,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Indonesian%20yummy%20street%20food%2C%20Bandung,osm
kedai-bu-hj,Kedai Bu Hj,Kuliner,,64000,83,-6.8202931,107.6106819,4.6,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kedai%20Bu%20Hj%2C%20Bandung,osm
se-i-sapi-lamalera,Se'i Sapi Lamalera,Kuliner,,75000,80,-6.9249539,107.6183981,4.3,"['restaurant', 'fr,_sa_10:00-23:00;_mo-th,_su_10:00-22:00', 'https://seilamalera.com/']",,https://www.google.com/maps/search/?api=1&query=Se%27i%20Sapi%20Lamalera%2C%20Bandung,osm
popia-tiam,Popia Tiam,Kuliner,,48000,56,-6.9313423,107.6125525,4.3,"['restaurant', 'mo-su_09:00-22:00']",,https://www.google.com/maps/search/?api=1&query=Popia%20Tiam%2C%20Bandung,osm
mie-setan-cijerah,Mie Setan Cijerah,Kuliner,,99000,63,-6.8742007,107.5609404,4.5,"['restaurant', 'indonesian']",,https://www.google.com/maps/search/?api=1&query=Mie%20Setan%20Cijerah%2C%20Bandung,osm
baso-aci-ciwang-88,Baso Aci Ciwang 88,Kuliner,,58000,59,-6.9071388,107.6180169,4.2,"['cafe', 'regional;baso_aci;boci;ciwang88', 'mo-su_12:00-22:00', 'no']",,https://www.google.com/maps/search/?api=1&query=Baso%20Aci%20Ciwang%2088%2C%20Bandung,osm
ayam-goreng-darajat,Ayam Goreng Darajat,Kuliner,,88000,83,-7.2154436,107.785304,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Goreng%20Darajat%2C%20Bandung,osm
awit-sinar-alam,Awit Sinar Alam,Kuliner,,48000,83,-7.2169134,107.7383342,3.9,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Awit%20Sinar%20Alam%2C%20Bandung,osm
gg-coffee,Gg Coffee,Kuliner,,46000,67,-6.9468245,107.7727304,4.3,"['cafe', '10:00-21:00']",,https://www.google.com/maps/search/?api=1&query=Gg%20Coffee%2C%20Bandung,osm
rumah-makan-padang-kiambang-raya,Rumah Makan Padang Kiambang Raya,Kuliner,,88000,80,-6.8685855,107.5231221,4.4,"['restaurant', 'masakan_padang', 'yes']",,https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Padang%20Kiambang%20Raya%2C%20Bandung,osm
nasi-kapau-uni-iyang,Nasi Kapau Uni Iyang,Kuliner,,60000,76,-6.9288257,107.6250214,4.4,"['restaurant', 'regional;nasi_padang;kapau;masakan_padang', 'mo-su_09:30-21:00', '+62_819_3370_9999', 'yes']",,https://www.google.com/maps/search/?api=1&query=Nasi%20Kapau%20Uni%20Iyang%2C%20Bandung,osm
ayam-goreng-karawaci,Ayam Goreng Karawaci,Kuliner,,148000,83,-6.8772699,107.6172128,4.7,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Goreng%20Karawaci%2C%20Bandung,osm
kedai-santuy,Kedai Santuy,Kuliner,"Rumah makan dengan suasana santai, cocok untuk kumpul bareng keluarga, kawan maupun komunitas sedang, beragam pilihan menu makanan dan minuman yang kekinian.",57000,88,-7.001714,107.7486808,4.4,"['restaurant', 'yes', 'yes;various;guinness;heineken', '100', 'yes', 'rumah_makan_dengan_suasana_santai,_cocok_untuk_kumpul_bareng_keluarga,_kawan_maupun_komunitas_sedang,_beragam_pilihan_menu_makanan_dan_minuman_yang_kekinian.', 'santuysoljer@gmail.com', 'mo-su_09:00-21:00']",,https://www.google.com/maps/search/?api=1&query=Kedai%20Santuy%2C%20Bandung,osm
rm-sangkan-hurip-punclut-pusat,RM Sangkan Hurip Punclut Pusat,Kuliner,,75000,75,-6.851575,107.6137911,4.1,"['restaurant', 'sundanese']",,https://www.google.com/maps/search/?api=1&query=RM%20Sangkan%20Hurip%20Punclut%20Pusat%2C%20Bandung,osm
surya-moeda-kopi,Surya Moeda Kopi,Kuliner,,25000,79,-6.9415528,107.7803959,4.4,"['cafe', 'kopi', 'mo-su_09:00-21:00', 'yes', '+6283820097578']",,https://www.google.com/maps/search/?api=1&query=Surya%20Moeda%20Kopi%2C%20Bandung,osm
waroeng-eurad-bodypack,Waroeng Eurad Bodypack,Kuliner,,64000,91,-6.7899252,107.6829009,4.5,"['cafe', 'coffee_shop']",,https://www.google.com/maps/search/?api=1&query=Waroeng%20Eurad%20Bodypack%2C%20Bandung,osm
kedai-garasi74,Kedai Garasi74,Kuliner,"Kedai sentra bisnis bergerak dibidang kuliner, toko Alat Tulis Kantor, Voucher dan Simcard Perdana serta alat listrik, Jasa Ekspedisi jugaATM mini",41000,80,-7.0217224,107.6089649,4.2,"['cafe', '20', 'seblak;bacem;minuman_dingin_dan_panas;ceker;mie;kwetiaw;nasi_goreng;coffee_shop', 'yes', 'kedai_sentra_bisnis_bergerak_dibidang_kuliner,_toko_alat_tulis_kantor,_voucher_dan_simcard_perdana_serta_alat_listrik,_jasa_ekspedisi_jugaatm_mini', 'yes', 'customers', 'indiehome']",,https://www.google.com/maps/search/?api=1&query=Kedai%20Garasi74%2C%20Bandung,osm
masagi-coffee,Masagi Coffee,Kuliner,,76000,89,-6.8686861,107.6065263,4.0,"['cafe', 'breakfast;cake;coffee_shop;ice_cream;indonesian;tea', 'wlan', 'mo-su_08:00-22:00']",,https://www.google.com/maps/search/?api=1&query=Masagi%20Coffee%2C%20Bandung,osm
kuro-coffee,Kuro Coffee,Kuliner,,46000,75,-6.8711062,107.6056926,4.3,"['cafe', 'coffee_shop;indonesian;international;pasta', 'wlan', 'mo-su_08:00-22:00', '+62222033406', 'https://www.kurocoffee.co/']",,https://www.google.com/maps/search/?api=1&query=Kuro%20Coffee%2C%20Bandung,osm
warung-timik-timik,Warung Timik-timik,Kuliner,,46000,78,-6.7788924,107.7352609,4.0,['cafe'],,https://www.google.com/maps/search/?api=1&query=Warung%20Timik-timik%2C%20Bandung,osm
rancaengang-holiday,Rancaengang Holiday,Kuliner,,69000,83,-7.0194679,107.5903839,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rancaengang%20Holiday%2C%20Bandung,osm
jenderal-kopi-nusantara-buwas-coffee,Jenderal Kopi Nusantara Buwas coffee,Kuliner,,65000,92,-6.9142367,107.6297314,4.0,"['cafe', 'coffee_shop', 'jenderal_kopi_koffie', 'https://jenderalkopi.com/']",,https://www.google.com/maps/search/?api=1&query=Jenderal%20Kopi%20Nusantara%20Buwas%20coffee%2C%20Bandung,osm
ngopo-doeloe-sangkurian,Ngopo Doeloe Sangkurian,Kuliner,,74000,78,-6.8840265,107.6116969,4.3,['cafe'],,https://www.google.com/maps/search/?api=1&query=Ngopo%20Doeloe%20Sangkurian%2C%20Bandung,osm
ponyo,Ponyo,Kuliner,,135000,70,-6.9249268,107.6236929,4.3,"['restaurant', 'https://www.instagram.com/makanponyo', 'http://www.makanponyo.com', '+62_812_2299_7772', 'indonesian;sundanese', 'yes']",,https://www.google.com/maps/search/?api=1&query=Ponyo%2C%20Bandung,osm
kampung-kuring,Kampung Kuring,Kuliner,,142000,68,-6.904474,107.6046209,3.7,"['kampoeng_kuring', 'restaurant', 'indonesian', 'yes', 'yes']",,https://www.google.com/maps/search/?api=1&query=Kampung%20Kuring%2C%20Bandung,osm
kopi-tahura,Kopi Tahura,Kuliner,,79000,87,-6.8581104,107.6308839,4.5,"['restaurant', 'coffee_shop;indonesian']",,https://www.google.com/maps/search/?api=1&query=Kopi%20Tahura%2C%20Bandung,osm
rumah-produksi-tahu-susu-lembang,Rumah Produksi Tahu Susu Lembang,Kuliner,,57000,79,-6.8164909,107.6121464,4.0,"['food_court', 'yes', 'yes']",,https://www.google.com/maps/search/?api=1&query=Rumah%20Produksi%20Tahu%20Susu%20Lembang%2C%20Bandung,osm
the-white-clover,The White Clover,Kuliner,,98000,83,-6.9051142,107.6015846,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=The%20White%20Clover%2C%20Bandung,osm
bumahai,Bumahai,Kuliner,,47000,83,-6.9165173,107.6417667,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bumahai%2C%20Bandung,osm
wingz-o-wingz,Wingz o Wingz,Kuliner,,139000,83,-6.9041351,107.6280099,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Wingz%20o%20Wingz%2C%20Bandung,osm
joh-eun-keopi,Joh-Eun Keopi,Kuliner,,33000,78,-6.9160279,107.6407122,3.7,['cafe'],,https://www.google.com/maps/search/?api=1&query=Joh-Eun%20Keopi%2C%20Bandung,osm
warung-nenek-nafisah,Warung Nenek Nafisah,Kuliner,,109000,83,-6.885306,107.5777699,4.5,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Nenek%20Nafisah%2C%20Bandung,osm
dragonstorm-soreang,Dragonstorm Soreang,Kuliner,,41000,58,-7.0185963,107.5487402,3.7,"['yes', 'cafe', 'yes', 'yes', '24/7', 'no', '\u202a+62\xa0812_8371_6988']",,https://www.google.com/maps/search/?api=1&query=Dragonstorm%20Soreang%2C%20Bandung,osm
warung-clicksquare,WARUNG CLICKSQUARE,Kuliner,,47000,78,-6.9107304,107.6329394,4.7,['cafe'],,https://www.google.com/maps/search/?api=1&query=WARUNG%20CLICKSQUARE%2C%20Bandung,osm
ayam-penyet-ria,AYAM PENYET RIA,Kuliner,,99000,87,-6.9094781,107.6321409,3.9,"['restaurant', 'mo-su_10:00-22:00']",,https://www.google.com/maps/search/?api=1&query=AYAM%20PENYET%20RIA%2C%20Bandung,osm
otto-iskandardinata-305,otto iskandardinata 305,Kuliner,,63000,77,-6.9248453,107.6039702,4.4,"['cafe', 'dessert', '24/7']",,https://www.google.com/maps/search/?api=1&query=otto%20iskandardinata%20305%2C%20Bandung,osm
kopi-kenangan,Kopi Kenangan,Kuliner,,35000,60,-6.92656,107.7105623,4.1,"['cafe', 'kopi_kenangan', 'q97221992', 'coffee_shop', '09:00-20:30', 'only', 'mo-su_09:00-20:45;_ph_closed', 'kopi_kenangan']",,https://www.google.com/maps/search/?api=1&query=Kopi%20Kenangan%2C%20Bandung,osm
m-coffee-company,M Coffee Company,Kuliner,,61000,78,-6.9487922,107.5625018,4.4,['cafe'],,https://www.google.com/maps/search/?api=1&query=M%20Coffee%20Company%2C%20Bandung,osm
mie-kocok-cililin,Mie Kocok Cililin,Kuliner,,63000,78,-6.9520556,107.4587076,4.3,['cafe'],,https://www.google.com/maps/search/?api=1&query=Mie%20Kocok%20Cililin%2C%20Bandung,osm
rumah-makan-ma-lela,Rumah Makan Ma'lela,Kuliner,,118000,80,-6.9511688,107.4618161,4.1,"['restaurant', 'mo-su_10:00-21:00']",,https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Ma%27lela%2C%20Bandung,osm
jawa-ngapak,Jawa Ngapak,Kuliner,,91000,79,-6.93388,107.7166266,3.7,"['restaurant', 'tegalan']",,https://www.google.com/maps/search/?api=1&query=Jawa%20Ngapak%2C%20Bandung,osm
bahari,Bahari,Kuliner,,146000,80,-6.9172988,107.6596812,4.0,"['restaurant', 'tegalan', 'mo-su_08:00-20:30;_ph_closed', 'yes', 'limited']",,https://www.google.com/maps/search/?api=1&query=Bahari%2C%20Bandung,osm
warung-kopi-imah-babaturan,Warung Kopi Imah Babaturan,Kuliner,,48000,67,-6.8980574,107.607698,4.1,"['cafe', 'indonesian', 'yes', 'customers', 'mo-su_07:00-22:00']",,https://www.google.com/maps/search/?api=1&query=Warung%20Kopi%20Imah%20Babaturan%2C%20Bandung,osm
warung-nasi-pecel-kebumen-mamah-via-toha,Warung Nasi Pecel Kebumen | Mamah Via Toha,Kuliner,,79000,63,-6.9553972,107.6122622,4.2,"['restaurant', 'indonesian', 'mo-su_07:00-19:00']",,https://www.google.com/maps/search/?api=1&query=Warung%20Nasi%20Pecel%20Kebumen%20%7C%20Mamah%20Via%20Toha%2C%20Bandung,osm
teman-lama,Teman Lama,Kuliner,,44000,78,-6.9093416,107.5922661,4.1,['cafe'],,https://www.google.com/maps/search/?api=1&query=Teman%20Lama%2C%20Bandung,osm
kedai-bu-ai,Kedai Bu Ai,Kuliner,,128000,95,-6.9069909,107.5883826,4.4,"['restaurant', 'no', 'indonesian', 'no', 'mo-su_09:00-18:00', 'yes', '+62_226038712', 'no']",,https://www.google.com/maps/search/?api=1&query=Kedai%20Bu%20Ai%2C%20Bandung,osm
liliwetan,Liliwetan,Kuliner,,62000,83,-6.9052088,107.6286944,4.5,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Liliwetan%2C%20Bandung,osm
dapur-angklung,Dapur Angklung,Kuliner,,84000,55,-6.898016,107.654862,4.1,"['dapoer_angklung', 'restaurant']",,https://www.google.com/maps/search/?api=1&query=Dapur%20Angklung%2C%20Bandung,osm
mie-baso-ngidam-sari,Mie Baso Ngidam Sari,Kuliner,,112000,75,-6.9242587,107.6452348,3.7,"['mie_bakso_ngidam_sari', 'restaurant']",,https://www.google.com/maps/search/?api=1&query=Mie%20Baso%20Ngidam%20Sari%2C%20Bandung,osm
fore-coffee,Fore Coffee,Kuliner,,57000,94,-6.9410924,107.6268912,4.2,"['cafe', 'fore_coffee', 'q66424373', 'coffee_shop', 'mo-su_09:00-21:00', 'coffee', 'yes', 'no']",,https://www.google.com/maps/search/?api=1&query=Fore%20Coffee%2C%20Bandung,osm
suki-grill-time,Suki & Grill Time,Kuliner,,67000,94,-6.9389573,107.6249953,4.7,"['restaurant', 'korean', 'mo-su_09:00-21:00', 'yes', 'limited']",,https://www.google.com/maps/search/?api=1&query=Suki%20%26%20Grill%20Time%2C%20Bandung,osm
dapoer-sadoloer,Dapoer Sadoloer,Kuliner,,44000,73,-6.9144606,107.6364708,3.8,"['restaurant', 'asian;indonesian', 'mo-su_09:00-21:00', '+6289504586487']",,https://www.google.com/maps/search/?api=1&query=Dapoer%20Sadoloer%2C%20Bandung,osm
kydin-bahari,Kydin Bahari,Kuliner,,124000,90,-6.9470408,107.6627296,4.2,"['warteg_kydin_bahari', 'restaurant', 'tegalan', 'yes', 'no', 'warung_tegal_kydin_bahari', 'mo-su_08:00-20:00', 'yes']",,https://www.google.com/maps/search/?api=1&query=Kydin%20Bahari%2C%20Bandung,osm
ngopi-di-kebon,Ngopi di Kebon,Kuliner,,106000,83,-6.8693199,107.675126,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ngopi%20di%20Kebon%2C%20Bandung,osm
janji-jiwa,Janji Jiwa,Kuliner,,78000,72,-6.9667087,107.6384718,4.0,"['cafe', 'transmart_buahbatu', 'mo-su_09:00-21:00']",,https://www.google.com/maps/search/?api=1&query=Janji%20Jiwa%2C%20Bandung,osm
fork-24h,Fork (24h),Kuliner,,53000,78,-6.9161426,107.6101371,4.4,['cafe'],,https://www.google.com/maps/search/?api=1&query=Fork%20%2824h%29%2C%20Bandung,osm
khoe-pek-goan-bloemenstad-bandung,Khoe Pek Goan Bloemenstad Bandung,Kuliner,,114000,55,-6.9083222,107.6291177,3.7,"['restaurant', 'mo-su_07:30-21:00']",,https://www.google.com/maps/search/?api=1&query=Khoe%20Pek%20Goan%20Bloemenstad%20Bandung%2C%20Bandung,osm
imperial-chicken-dimsum,Imperial Chicken & Dimsum,Kuliner,,141000,78,-6.9669793,107.6387895,4.1,"['restaurant', 'transmart_buahbatu', 'restoran', 'chinese;fish', 'mo-su_09:00-21:00']",,https://www.google.com/maps/search/?api=1&query=Imperial%20Chicken%20%26%20Dimsum%2C%20Bandung,osm
kedai-kalaman,Kedai Kalaman,Kuliner,,50000,83,-6.9044402,107.5800838,3.7,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kedai%20Kalaman%2C%20Bandung,osm
wingz-stop,Wingz Stop,Kuliner,,131000,83,-6.9068088,107.6134529,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Wingz%20Stop%2C%20Bandung,osm
bumus,Bumus,Kuliner,,69000,83,-6.9040033,107.620462,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bumus%2C%20Bandung,osm
chabu-hachi,Chabu Hachi,Kuliner,,43000,70,-6.9053582,107.6270058,4.4,"['restaurant', 'japanese']",,https://www.google.com/maps/search/?api=1&query=Chabu%20Hachi%2C%20Bandung,osm
dapur-solo,Dapur Solo,Kuliner,,107000,63,-6.8947462,107.6047328,4.4,"['restaurant', 'indonesian']",,https://www.google.com/maps/search/?api=1&query=Dapur%20Solo%2C%20Bandung,osm
garden-coffee,Garden Coffee,Kuliner,,52000,78,-6.9130481,107.6326629,4.2,['cafe'],,https://www.google.com/maps/search/?api=1&query=Garden%20Coffee%2C%20Bandung,osm
kofu,Kofu,Kuliner,,44000,78,-6.9024399,107.6217955,4.5,['cafe'],,https://www.google.com/maps/search/?api=1&query=Kofu%2C%20Bandung,osm
eiger-coffee,Eiger Coffee,Kuliner,,30000,78,-6.9052076,107.6045701,4.0,['cafe'],,https://www.google.com/maps/search/?api=1&query=Eiger%20Coffee%2C%20Bandung,osm
150-coffee-and-garden,150 Coffee and Garden,Kuliner,,64000,83,-6.9087814,107.648662,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=150%20Coffee%20and%20Garden%2C%20Bandung,osm
rm-padang-malah-dicubo,RM Padang Malah Dicubo,Kuliner,,83000,83,-6.9156425,107.6028187,3.8,['restaurant'],,https://www.google.com/maps/search/?api=1&query=RM%20Padang%20Malah%20Dicubo%2C%20Bandung,osm
warung-cobek-aneka,Warung Cobek Aneka,Kuliner,,144000,83,-6.879916,107.6120978,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Cobek%20Aneka%2C%20Bandung,osm
bebek-ali-borme,Bebek Ali Borme,Kuliner,,128000,74,-6.8918986,107.6167681,4.2,"['restaurant', 'meat;duck']",,https://www.google.com/maps/search/?api=1&query=Bebek%20Ali%20Borme%2C%20Bandung,osm
